"Txhash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xc1269759df1d77464c72ea88813f6a9c8bf71d68ee5b50b42dfa88328c5ecb62","17681859","1689218135","2023-07-13 03:15:00","0x279d8311094cc91c4bbe06bc7e1a4fc7b42d73ef","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.239397714","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xc7f2fdfa5f3c2ed7a9b17a1b86fd181619b7e79348e4c245f7d9adeaaed1d848","17681860","1689218147","2023-07-13 03:15:00","0xd37efa6078ab780d27f8518c39e39d2c0915fa4f","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.001790694","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xfbdd76c7d12d15cfdd2d324b587f13b4b73723ebd240e06f4dffc6c078db89b6","17681860","1689218147","2023-07-13 03:15:00","0xae01a9f15b278239cfb64d4d74bba7a0b1cf900d","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.138850662","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xa9976594c7b4917e2794c952c44b595b8316fda968a4ee3d3c7a073533c3d85c","17681861","1689218159","2023-07-13 03:15:00","0xe7b52935686bc5e44f9886ebf2bd994aedc29415","0x54945180db7943c0ed0fee7edab2bd24620256bc","1.125700337","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xcef84f060feff8d094686d0985c0989bd2b436650607da2f1e0076585009f217","17681862","1689218171","2023-07-13 03:16:00","0xdaa598a5597ce26eaf88706672ed894615a82a70","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.057455413","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xaad1c06999f46c3aeb22cc72d01ab650d0cba81d68af12bac467b079d84c5eb9","17681863","1689218183","2023-07-13 03:16:00","0xb38c0265682f7ee1338772ae83a3c970f253652e","0x54945180db7943c0ed0fee7edab2bd24620256bc","47.91632482","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xade5cc422441a71f5ac592fed4143e0a1ff96abff3baba73b3993e70bf267c53","17681863","1689218183","2023-07-13 03:16:00","0x1092dead9d543539687c72a39e7e7ddf6e66fc5e","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.059597634","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xe791a18f7f036f162158ff499c631d9615c5150ec478703fa52408657fa68280","17681863","1689218183","2023-07-13 03:16:00","0xce218c23bea4f3fffeffeed695efda513c9412ee","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.059596657","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x0ad634de9b52ebe64627944163424ac7e74b08a3525aaa10294adc5ed1baa142","17681863","1689218183","2023-07-13 03:16:00","0x61f3444cc56e3791ff47ff17992addfdb726efc4","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.0532123","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x13b9e6cce77b17aa8ad56244471f7b2821d8e45d6aaa2f71be7e33bb7f84503d","17681864","1689218195","2023-07-13 03:16:00","0x7897c7d92ac91063cb45457cca46d4003868ba27","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.014427239","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x5ff8c9a7e8071746237a5f71e5fe80951a50dac234604b1499f8d243b8c1690f","17681864","1689218195","2023-07-13 03:16:00","0xbc09716f78c97f9a07821d3aec752512228ea17d","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.039044582","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xadc4285f3c340c51cd4d283496b18ab6b9663e57868f06d42a737ed89223ceb2","17681864","1689218195","2023-07-13 03:16:00","0xcddfc2a0c1e4bbcca1d8e980256a2c7a6d946300","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.1493377","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x96ab78c3462110b1c8be072453861710a6803957a5320dced7978ff99487f59a","17681865","1689218207","2023-07-13 03:16:00","0x700996c10aa31f0ff0589cef450e226e66d3f977","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.052667456","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x106faadc057cc13fe8ee93245de2dcb2cad7888305ba4e83eb525c215fcf1bb4","17681865","1689218207","2023-07-13 03:16:00","0x7dcf50fffb69a58171f5d17b4a5f130361bcac68","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.95","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xe134e2ca50d8bd7df41d4e95ae311a9e5c0f9648edf0770b3f63912d5d2be2a7","17681865","1689218207","2023-07-13 03:16:00","0x2d7630fd8e2924c9cca05a35f25fb517d4ff4fc6","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.10533499","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x1b1ce1fbfe95e331fe0a082700c9b89c36ab1645fe22fa8a7e62077e91c8b9c9","17681866","1689218219","2023-07-13 03:16:00","0x277d0aadb4338d7a591bcbd44212caf75eac10a7","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.107250334","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xd8fc0ac669ae38d36ef9d49e58149d8725a8a6e6d5c75e1acc22b244f0ada11a","17681866","1689218219","2023-07-13 03:16:00","0x5f3a1d0dfafd953b93d8423c8f73d7839c78a002","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.172366233","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xd56064718e8e892847d436bb50d21d704dfa47510c0cffd87611dfae1d9635b8","17681866","1689218219","2023-07-13 03:16:00","0x1e2fce2e2a821c254fc4e53b373586af07ed0008","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.81561027","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xd40dd358cb24af2876b8ba997736680faabfad7a2fa266e81304c9480cbe568a","17681866","1689218219","2023-07-13 03:16:00","0x63f53fd688190dbe131164633eb10b4bf6652f2d","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.046900556","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xdf3ecd5bc39130de4fe93042672a62bc12fb190dd455423c6842a6d6153b9358","17681866","1689218219","2023-07-13 03:16:00","0x801c1e55544d8a7c3bf5b39067f3791086265ba1","0x54945180db7943c0ed0fee7edab2bd24620256bc","2.872082807","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x685e76226d563e5866bf5be967ba5b458a24fc3cc808c414092c39ec3eb4839d","17681866","1689218219","2023-07-13 03:16:00","0x27d06ff2bd552f34b13aef715be3b3cd11de5622","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.220367416","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x39e86dd81e65c2b94cd4dc0c7e7d07790095686a4f12cd8a0682f71ddc0c6dc8","17681867","1689218231","2023-07-13 03:17:00","0xd18d9fffeec56d62ab42f6310d47b509b71549b9","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.114910896","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x101269c9a1578dd2d37dfe79abfabf26df2618a480d2f1e1cd6872364287edb9","17681867","1689218231","2023-07-13 03:17:00","0xd58f5434c7317e052b70bb6bcbf50b8f3c2a5efd","0x54945180db7943c0ed0fee7edab2bd24620256bc","7.880721873","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xa54552f701963f24e1468ddf2149fb3c34d1151165f4afb608b20815c701e01a","17681867","1689218231","2023-07-13 03:17:00","0x6c57c96d5c4407ab54b221d35c4df394d26e094b","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.5","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xdcdc01179aed5e987f73ae14cf9e066487cd506199e9acc793038f61907c8d33","17681868","1689218243","2023-07-13 03:17:00","0x492601d4af4512d41ab78968ab4fa1b5e8811740","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.479753757","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x164072444b9ce1bb43d9a433b9004b549692cca70c6b751ea774851a4f16df03","17681868","1689218243","2023-07-13 03:17:00","0xf637978800670ba2a978501d86f73442e108f946","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.11","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x5c8a476f3b82fab5eb3b07b0104e43061245afb8e14297a956ed3c089cf4ec30","17681868","1689218243","2023-07-13 03:17:00","0x404f3e08b941a1c3bdd55b7e4fc0606511734869","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.002231184","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xb20a8d913856754808e78307ea3daa5ad5cd8a85ef7d346f8c14ec56a74a75c5","17681869","1689218255","2023-07-13 03:17:00","0x671e4a04ba38381aff62e3c0a0cec2c064725d30","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.105334699","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x1722a8146a9dd387a13ce15659948d1038295c440efa9d578875245d1b77dc44","17681871","1689218279","2023-07-13 03:17:00","0x7d4ddefea740a4960e4db8da610f14f2a4bec375","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.1","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xfeff6a025696017605f2890e87ed029062097980bbc4fb7146aca44b36949797","17681871","1689218279","2023-07-13 03:17:00","0x61f3444cc56e3791ff47ff17992addfdb726efc4","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.061928721","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x4c25bc92e3983d6cd17ae7154fb400786185e7f2fc16ee83a600eace6d80cbbc","17681872","1689218291","2023-07-13 03:18:00","0xd1feb44c6b2022999b4f60c2d451903eb314ceb1","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.560034465","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xb32d24317a4d0710d5cfac8f9625a7a0ef8b452ad7ee77e64f1d3b2bf99df179","17681873","1689218303","2023-07-13 03:18:00","0x1953f26d07c4dd57943349edc87cedb87cdb1c21","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.957256025","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x1ef8ac0eb076bde53f5bea8ec04ea459392020e279701283823fd9fb357eb229","17681873","1689218303","2023-07-13 03:18:00","0x014607f2d6477badd9d74bf2c5d6356e29a9b957","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.011356235","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x4f5b5ac7d743fa93c20462b2b9f191d06e8da7218d353a92fcfe2d0329fb2373","17681874","1689218315","2023-07-13 03:18:00","0xa5e928809bfaeeebc6b5968e7cb96fc440e47d11","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.1","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xd607a177ee0b7a9c64fd8a0be25e6713eb96b3cca332e8c8ef3f857b245dd726","17681874","1689218315","2023-07-13 03:18:00","0x4d9c20124415eeafe9a43e19a639c3db2a10ed7d","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.140765722","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x8399cc521c38b8a49fb8e72ee68923283d043cd2a9483f38c5ea7c86720d098a","17681874","1689218315","2023-07-13 03:18:00","0xbe144d425e8dbcf02b51d9c6141ff23c93aa7f97","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.100546685","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xf441cb8fef26de086c6da84f8d85e7a03016400b1854e5aea0101a665fc07a75","17681875","1689218327","2023-07-13 03:18:00","0x5c780a9b51d8358b230c4c92342cb57b1bcf1900","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.009551596","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x415332d4f1d5acfbda8d61c07c68684a0624507c81c2681691e589fc3ff07940","17681876","1689218339","2023-07-13 03:18:00","0xc7ac06602727ec42a8b9cd20e6aacc192aca1da1","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.08264865","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x8842fd742273935f5afd6b3ab17e95f5dc22720f57a02aa620eea8386f2ca012","17681876","1689218339","2023-07-13 03:18:00","0xbb2c3d38a0a401c865be900d6f1ff6294d3a3396","0x54945180db7943c0ed0fee7edab2bd24620256bc","1.03","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xfd18bea188efb5664b3ec696ba5ab04bb7e6130bda0dd32baccc82248809ae7c","17681877","1689218351","2023-07-13 03:19:00","0xde827ab61f94b5568811ce223f2049ae084ac5a5","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.1","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xc4bf83d3429e4857ef0ce1842dcb787f1958ad5149762b8f94c86f53347c0534","17681878","1689218363","2023-07-13 03:19:00","0x637bb85f830cfae4b5f1ae83919cca896c1fb6cc","0x54945180db7943c0ed0fee7edab2bd24620256bc","1.053346713","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x621a30724add49d1b0ab73726ec211419225ee046038553ec7a918c6b4523ec8","17681878","1689218363","2023-07-13 03:19:00","0x3e30020e4005feb5981545a59746c5e7558c53f1","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.56952519","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x3e7ba150f2855d494aa991787e644cf908d8cddcdd6c43516b26d15a0560f152","17681879","1689218375","2023-07-13 03:19:00","0x838ad0eae54f99f1926da7c3b6bfbf617389b4d9","0x54945180db7943c0ed0fee7edab2bd24620256bc","5","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xc1e02243baeba31ebaba81c5e5262ebe720defa65a141785349793e4539d6696","17681881","1689218399","2023-07-13 03:19:00","0xf5543bb50512082f142905b0c88ae684a034daa5","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.182433403","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x47acb07873a522e318ed6c3316635633914e618816cddb394207cf9fe5cf94f4","17681881","1689218399","2023-07-13 03:19:00","0xf823789cd00cd0900f3adda2765c043f34675fea","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.144368438","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x6280ef13262349910e8fc24d5cdd2c481f09aca9e76ea9cb47358f9a49df8fc4","17681881","1689218399","2023-07-13 03:19:00","0xc1c7474bd53104b9da90bbceecdee90ed9269ba5","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.095758745","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x28c5dd77e46f2467a5f22f3173963ba2d45ab0ec04f6ce9eb8ba2e21391ee0eb","17681881","1689218399","2023-07-13 03:19:00","0xf6c76bc90aaf65dbb71e54ac3141a0300e355ee8","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.054475938","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x2ff973a18973fdf5ae98d93745d395725d493df90354fbfd5dbe228dc316d68a","17681882","1689218411","2023-07-13 03:20:00","0x7a95eff5f5e772d3ded67e9ed65ed0dfe04f4e5c","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.1","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x1d1dd418acecd4ba66bfb00e098b7cbda5932bd42a7320c8d173b29115b46a97","17681883","1689218423","2023-07-13 03:20:00","0xd5bd29aa9816f2140bfe283a5b3a8f42d2060a8c","0x54945180db7943c0ed0fee7edab2bd24620256bc","2.585484526","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x065d0efe1e709da99d14291579e5bd3b9e17caca15e77b8891247f007d1482bc","17681883","1689218423","2023-07-13 03:20:00","0x078473c6b46b6791b044ad9ae99fbf396f570b6d","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.057858979","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x98efa23815a226d9789dee010c1edef95ac68ff7b62c0f23186eaf128fb7e1c8","17681884","1689218435","2023-07-13 03:20:00","0x9cbddd3a8320583bfa7fa78c02a7f7226805f7ab","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.5","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xa6ca80287325d6b393da75817a856174a8d72564b7b934cf30cf9e8a015d206d","17681885","1689218447","2023-07-13 03:20:00","0x62ab0a220d6c7d0ab0f17157c90f3d17756e0f96","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.105334585","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x3d3546a1bdbd14de9c9b7180fcec30de953052827d1a44cadc871818d13ee2ed","17681886","1689218459","2023-07-13 03:20:00","0x71a61084d15f5471ad396f8648f908eae404a5fe","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.100546591","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x2584fa596141053425b07ec7200c49b8e3590ff4ea48a3a44b633f450551438e","17681888","1689218483","2023-07-13 03:21:00","0x716f8028e2e51422ef79b4bee427533f2937174f","0x54945180db7943c0ed0fee7edab2bd24620256bc","5.131","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xdb1caba6956ab4e177fd998d3628159f5c1850c54ce4bf419c5d4f4e24408690","17681888","1689218483","2023-07-13 03:21:00","0xb5c4402ff7cbe97785dddc768c4e3a4f033474fb","0x54945180db7943c0ed0fee7edab2bd24620256bc","60","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xf8e81b6d36b460553829aed3881cc7a184ed2f8befba7cac79e6b59341c98b7b","17681888","1689218483","2023-07-13 03:21:00","0x2b22c632ba4c4499626307dbf581d3efe9de57fb","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.297618167","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x00318a2c5bb06d80eb4a34f385423c0ded1885b2909babf9302025040a9f95bc","17681889","1689218495","2023-07-13 03:21:00","0x4eccd307afa837ef3e4b36d779258247872e3d72","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.102461696","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xb22e7c883a35309a9a89e0d8c9ffc9759c73f8ca5689bc31a0ffe80e16846036","17681890","1689218507","2023-07-13 03:21:00","0xb9dfd574239fd11ecaebaec296b61de15b60bdcb","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.478793004","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x24ac28dea732df922da894495733059003103dec151e3ce0f0ba7661c3ea6f1d","17681891","1689218519","2023-07-13 03:21:00","0xa2ec18007293dcf41877299da5cac114424aa6e2","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.142907025","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x18608872b435da58fc21dd06663401cd96197b98a94978cb59177cf58d1f9552","17681892","1689218531","2023-07-13 03:22:00","0x0c9f37f77bea2c6e6f15c1a8c4d7316a3ee7408b","0x54945180db7943c0ed0fee7edab2bd24620256bc","1.048898491","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xecc60775614b9f96e64e03e2807bb81427a5e5b699e85ac74dee6c613434f62b","17681892","1689218531","2023-07-13 03:22:00","0x2d545132b162255fdbcfa71e73228948a1e3e296","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.10054645","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x325698f8324de02cef2420860b7fccc7618bdd5e40699f92da5eeb402ce2e56a","17681892","1689218531","2023-07-13 03:22:00","0x464f7b5340f48a88582a8e70e68e021dd19bf32c","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.191517184","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x01404084b19c61b122fd6c4a4eae69209ca85c1db9842454874c42e529e48fe1","17681892","1689218531","2023-07-13 03:22:00","0x62a8fa898f6f58a0c59f67b0c2684849de68bf12","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.478792807","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x12023c46e430d7a1debdc91da0a96f330e566978b47e685134bd6b8dfc38e5c7","17681892","1689218531","2023-07-13 03:22:00","0x510f9ae47edad736ed310c63570c349e63efeb69","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.957585347","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x3e490536b129f986fa2534865eb444189f3b4285e11d6324cd09c9fa3389d459","17681892","1689218531","2023-07-13 03:22:00","0x35c72fb174165f5025c92b4d8aa3bca03699b0f9","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.002872762","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xe9a2542e59bcc7759d1e0a13152607b28cbb7904e21de67f20a5ff649945e1db","17681893","1689218543","2023-07-13 03:22:00","0xb115a77344f46acf8bd8b56b163913e84f13820c","0x54945180db7943c0ed0fee7edab2bd24620256bc","1","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x6997d1b4ea76448cf3a4f9f87f53107e4daeeb13578658b4078c52888e035586","17681893","1689218543","2023-07-13 03:22:00","0xcd1483ecd3c09d3372345ccc793273c0a86a4171","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.057455245","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xb7ce5fce6938b8eeeecef58d6de42e627c4ac48e10ad210ad665b4159b0447ae","17681893","1689218543","2023-07-13 03:22:00","0x9d6034ae30582a063f78a5ba04c7b654d2123587","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.191517137","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xd55cdecdf128aa3cbb89e5370b339b3c6baa42c793b29733df89a923fc3102b2","17681894","1689218555","2023-07-13 03:22:00","0xd79bde54839fdb60d51ec4a6bbe8869244f61e16","0x54945180db7943c0ed0fee7edab2bd24620256bc","1.01504023","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x8e564de198757930b8ea77d68e22be2a33709ceb7bda0d7b9312e1e14392132f","17681894","1689218555","2023-07-13 03:22:00","0x9f10a1d06fdf9f082b84831a35d8017c24160905","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.949206925","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xc0b3293ed09bac04b6fb0c9d9a4f84517c92f1b5dd72e946f9e94697059ac1c7","17681894","1689218555","2023-07-13 03:22:00","0x3ddd9f2e9bc51e3c40dd94c2695c3d3e8910fa7e","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.10402315","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xe86c45e0dba7500fa81e5f90864a3df633fa7ce6f792c372ecd071e9f77f9104","17681894","1689218555","2023-07-13 03:22:00","0x30019fcbbc059f94a63a7ea6cf0b71a1c82fc262","0x54945180db7943c0ed0fee7edab2bd24620256bc","1.196983063","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xe1d337b4fdaf4ec0d4f8113e60f647d4df761a4da9e7b80f84b86a74fb8effd1","17681895","1689218567","2023-07-13 03:22:00","0x1a85729bb5465f897993c3ad1cae16f6c3214285","0x54945180db7943c0ed0fee7edab2bd24620256bc","5.184638294","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x4e9dbe74d566e6c5c5521d10cbccf49a0f3429e140ce0015d4a436738feac76f","17681895","1689218567","2023-07-13 03:22:00","0xa1331b447db5355566f6469ecc6ea2a783152c04","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.10228","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x92bd2433c67a33ad1443f3d7072c9d98975c9421d2be3edcd9aad64977fe945e","17681895","1689218567","2023-07-13 03:22:00","0xd5102725cc00421854dd616a2d8769ce36017315","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.957584681","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
